,LINK_ID,DATA,HOUR,SPEED
13102,4130016900,20210505,12,18.0
13103,4130016900,20210505,13,18.0
13104,4130016900,20210505,14,18.0
13105,4130016900,20210505,15,18.0
13106,4130016900,20210505,16,19.0
13107,4130016900,20210505,17,19.0
13108,4130016900,20210505,18,19.0
13109,4130016900,20210505,19,19.0
13110,4130016900,20210505,20,19.0
13111,4130016900,20210505,21,19.0
13112,4130016900,20210505,22,19.0
13113,4130016900,20210505,23,19.0
13114,4130017200,20210505,11,39.0
13115,4130018700,20210505,0,36.0
13116,4130018700,20210505,1,36.0
13117,4130018700,20210505,2,36.0
13118,4130018700,20210505,3,36.0
13119,4130018700,20210505,4,36.0
13120,4130018700,20210505,5,36.0
13121,4130018700,20210505,6,31.0
13122,4130018700,20210505,7,29.0
13123,4130018700,20210505,8,29.0
13124,4130018700,20210505,9,30.0
13125,4130018700,20210505,10,29.0
13126,4130018700,20210505,11,30.0
13127,4130018700,20210505,12,29.0
13128,4130018700,20210505,13,28.0
13129,4130018700,20210505,14,28.0
13130,4130018700,20210505,15,28.0
13131,4130018700,20210505,16,28.0
13132,4130018700,20210505,17,28.0
13133,4130018700,20210505,18,28.0
13134,4130018700,20210505,19,28.0
13135,4130018700,20210505,20,28.0
13136,4130018700,20210505,21,28.0
13137,4130018700,20210505,22,28.0
13138,4130018700,20210505,23,28.0
13139,4130018800,20210505,0,35.0
13140,4130018800,20210505,1,35.0
13141,4130018800,20210505,2,35.0
13142,4130018800,20210505,3,35.0
13143,4130018800,20210505,4,35.0
13144,4130018800,20210505,5,36.0
13145,4130018800,20210505,6,30.0
13146,4130018800,20210505,7,27.0
13147,4130018800,20210505,8,23.0
13148,4130018800,20210505,9,19.0
13149,4130018800,20210505,10,17.0
13150,4130018800,20210505,11,13.0
13151,4130018800,20210505,12,15.0
13152,4130018800,20210505,13,21.0
13153,4130018800,20210505,14,24.0
13154,4130018800,20210505,15,24.0
13155,4130018800,20210505,16,24.0
13156,4130018800,20210505,17,24.0
13157,4130018800,20210505,18,24.0
13158,4130018800,20210505,19,24.0
13159,4130018800,20210505,20,24.0
13160,4130018800,20210505,21,24.0
13161,4130018800,20210505,22,24.0
13162,4130018800,20210505,23,24.0
13163,4130018900,20210505,0,35.0
13164,4130018900,20210505,1,35.0
13165,4130018900,20210505,2,35.0
13166,4130018900,20210505,3,35.0
13167,4130018900,20210505,4,35.0
13168,4130018900,20210505,5,35.0
13169,4130018900,20210505,6,34.0
13170,4130018900,20210505,7,30.0
13171,4130018900,20210505,8,24.0
13172,4130018900,20210505,9,30.0
13173,4130018900,20210505,10,29.0
13174,4130018900,20210505,11,31.0
13175,4130018900,20210505,12,32.0
13176,4130018900,20210505,13,33.0
13177,4130018900,20210505,14,30.0
13178,4130018900,20210505,15,28.0
13179,4130018900,20210505,16,29.0
13180,4130018900,20210505,17,34.0
13181,4130018900,20210505,18,33.0
13182,4130018900,20210505,19,30.0
13183,4130018900,20210505,20,32.0
13184,4130018900,20210505,21,31.0
13185,4130018900,20210505,22,31.0
13186,4130018900,20210505,23,31.0
13187,4130019000,20210505,0,36.0
13188,4130019000,20210505,1,36.0
13189,4130019000,20210505,2,36.0
13190,4130019000,20210505,3,36.0
13191,4130019000,20210505,4,36.0
13192,4130019000,20210505,5,36.0
13193,4130019000,20210505,6,29.0
13194,4130019000,20210505,7,24.0
13195,4130019000,20210505,8,22.0
13196,4130019000,20210505,9,24.0
13197,4130019000,20210505,10,17.0
13198,4130019000,20210505,11,18.0
13199,4130019000,20210505,12,26.0
13200,4130019000,20210505,13,23.0
13201,4130019000,20210505,14,24.0
13202,4130019000,20210505,15,24.0
13203,4130019000,20210505,16,21.0
13204,4130019000,20210505,17,19.0
13205,4130019000,20210505,18,19.0
13206,4130019000,20210505,19,23.0
13207,4130019000,20210505,20,20.0
13208,4130019000,20210505,21,23.0
13209,4130019000,20210505,22,24.0
13210,4130019000,20210505,23,24.0
13211,4130019300,20210505,0,35.0
13212,4130019300,20210505,1,35.0
13213,4130019300,20210505,2,35.0
13214,4130019300,20210505,3,35.0
13215,4130019300,20210505,4,35.0
13216,4130019300,20210505,5,35.0
13217,4130019300,20210505,6,29.0
13218,4130019300,20210505,7,25.0
13219,4130019300,20210505,8,27.0
13220,4130019300,20210505,9,23.0
13221,4130019300,20210505,10,17.0
13222,4130019300,20210505,11,23.0
13223,4130019300,20210505,12,17.0
13224,4130019300,20210505,13,27.0
13225,4130019300,20210505,14,25.0
13226,4130019300,20210505,15,34.0
13227,4130019300,20210505,16,35.0
13228,4130019300,20210505,17,23.0
13229,4130019300,20210505,18,29.0
13230,4130019300,20210505,19,31.0
13231,4130019300,20210505,20,41.0
13232,4130019300,20210505,21,45.0
13233,4130019300,20210505,22,45.0
13234,4130019300,20210505,23,45.0
13235,4130019400,20210505,0,35.0
13236,4130019400,20210505,1,35.0
13237,4130019400,20210505,2,35.0
13238,4130019400,20210505,3,35.0
13239,4130019400,20210505,4,35.0
13240,4130019400,20210505,5,39.0
13241,4130019400,20210505,6,23.0
13242,4130019400,20210505,7,21.0
13243,4130019400,20210505,8,19.0
13244,4130019400,20210505,9,23.0
13245,4130019400,20210505,10,27.0
13246,4130019400,20210505,11,25.0
13247,4130019400,20210505,12,23.0
13248,4130019400,20210505,13,23.0
13249,4130019400,20210505,14,23.0
13250,4130019400,20210505,15,37.0
13251,4130019400,20210505,16,45.0
13252,4130019400,20210505,17,48.0
13253,4130019400,20210505,18,43.0
13254,4130019400,20210505,19,39.0
13255,4130019400,20210505,20,39.0
13256,4130019400,20210505,21,39.0
13257,4130019400,20210505,22,39.0
13258,4130019400,20210505,23,39.0
13259,4130019700,20210505,0,36.0
13260,4130019700,20210505,1,36.0
13261,4130019700,20210505,2,36.0
13262,4130019700,20210505,3,36.0
13263,4130019700,20210505,4,36.0
13264,4130019700,20210505,5,36.0
13265,4130019700,20210505,6,37.0
13266,4130019700,20210505,7,38.0
13267,4130019700,20210505,8,38.0
13268,4130019700,20210505,9,35.0
13269,4130019700,20210505,10,30.0
13270,4130019700,20210505,11,34.0
13271,4130019700,20210505,12,36.0
13272,4130019700,20210505,13,33.0
13273,4130019700,20210505,14,29.0
13274,4130019700,20210505,15,26.0
13275,4130019700,20210505,16,30.0
13276,4130019700,20210505,17,32.0
13277,4130019700,20210505,18,28.0
13278,4130019700,20210505,19,27.0
13279,4130019700,20210505,20,34.0
13280,4130019700,20210505,21,28.0
13281,4130019700,20210505,22,28.0
13282,4130019700,20210505,23,28.0
13283,4130019800,20210505,0,43.0
13284,4130019800,20210505,1,43.0
13285,4130019800,20210505,2,43.0
13286,4130019800,20210505,3,43.0
13287,4130019800,20210505,4,43.0
13288,4130019800,20210505,5,40.0
13289,4130019800,20210505,6,35.0
13290,4130019800,20210505,7,33.0
13291,4130019800,20210505,8,34.0
13292,4130019800,20210505,9,41.0
13293,4130019800,20210505,10,48.0
13294,4130019800,20210505,11,44.0
13295,4130019800,20210505,12,33.0
13296,4130019800,20210505,13,32.0
13297,4130019800,20210505,14,41.0
13298,4130019800,20210505,15,43.0
13299,4130019800,20210505,16,36.0
13300,4130019800,20210505,17,28.0
13301,4130019800,20210505,18,29.0
13302,4130019800,20210505,19,36.0
13303,4130019800,20210505,20,40.0
13304,4130019800,20210505,21,41.0
13305,4130019800,20210505,22,41.0
13306,4130019800,20210505,23,41.0
13307,4130020300,20210505,0,36.0
13308,4130020300,20210505,1,36.0
13309,4130020300,20210505,2,36.0
13310,4130020300,20210505,3,36.0
13311,4130020300,20210505,4,36.0
13312,4130020300,20210505,5,36.0
13313,4130020300,20210505,6,28.0
13314,4130020300,20210505,7,22.0
13315,4130020300,20210505,8,18.0
13316,4130020300,20210505,9,19.0
13317,4130020300,20210505,10,15.0
13318,4130020300,20210505,11,18.0
13319,4130020300,20210505,12,21.0
13320,4130020300,20210505,13,22.0
13321,4130020300,20210505,14,24.0
13322,4130020300,20210505,15,28.0
13323,4130020300,20210505,16,32.0
13324,4130020300,20210505,17,34.0
13325,4130020300,20210505,18,34.0
13326,4130020300,20210505,19,34.0
13327,4130020300,20210505,20,34.0
13328,4130020300,20210505,21,34.0
13329,4130020300,20210505,22,34.0
13330,4130020300,20210505,23,34.0
13331,4130020400,20210505,0,36.0
13332,4130020400,20210505,1,36.0
13333,4130020400,20210505,2,36.0
13334,4130020400,20210505,3,36.0
13335,4130020400,20210505,4,36.0
13336,4130020400,20210505,5,36.0
13337,4130020400,20210505,6,29.0
13338,4130020400,20210505,7,25.0
13339,4130020400,20210505,8,21.0
13340,4130020400,20210505,9,20.0
13341,4130020400,20210505,10,20.0
13342,4130020400,20210505,11,20.0
13343,4130020400,20210505,12,20.0
13344,4130020400,20210505,13,20.0
13345,4130020400,20210505,14,20.0
13346,4130020400,20210505,15,20.0
13347,4130020400,20210505,16,20.0
13348,4130020400,20210505,17,20.0
13349,4130020400,20210505,18,20.0
13350,4130020400,20210505,19,20.0
13351,4130020400,20210505,20,20.0
13352,4130020400,20210505,21,20.0
13353,4130020400,20210505,22,20.0
13354,4130020400,20210505,23,20.0
13355,4130020900,20210505,0,36.0
13356,4130020900,20210505,1,36.0
13357,4130020900,20210505,2,36.0
13358,4130020900,20210505,3,36.0
13359,4130020900,20210505,4,36.0
13360,4130020900,20210505,5,36.0
13361,4130020900,20210505,6,28.0
13362,4130020900,20210505,7,24.0
13363,4130020900,20210505,8,24.0
13364,4130020900,20210505,9,24.0
13365,4130020900,20210505,10,24.0
13366,4130020900,20210505,11,24.0
13367,4130020900,20210505,12,24.0
13368,4130020900,20210505,13,24.0
13369,4130020900,20210505,14,24.0
13370,4130020900,20210505,15,24.0
13371,4130020900,20210505,16,24.0
13372,4130020900,20210505,17,24.0
13373,4130020900,20210505,18,24.0
13374,4130020900,20210505,19,24.0
13375,4130020900,20210505,20,24.0
13376,4130020900,20210505,21,24.0
13377,4130020900,20210505,22,24.0
13378,4130020900,20210505,23,24.0
13379,4130021000,20210505,0,36.0
13380,4130021000,20210505,1,36.0
13381,4130021000,20210505,2,36.0
13382,4130021000,20210505,3,36.0
13383,4130021000,20210505,4,36.0
13384,4130021000,20210505,5,36.0
13385,4130021000,20210505,6,28.0
13386,4130021000,20210505,7,24.0
13387,4130021000,20210505,8,24.0
13388,4130021000,20210505,9,24.0
13389,4130021000,20210505,10,24.0
13390,4130021000,20210505,11,24.0
13391,4130021000,20210505,12,24.0
13392,4130021000,20210505,13,24.0
13393,4130021000,20210505,14,24.0
13394,4130021000,20210505,15,24.0
13395,4130021000,20210505,16,24.0
13396,4130021000,20210505,17,24.0
13397,4130021000,20210505,18,24.0
13398,4130021000,20210505,19,24.0
13399,4130021000,20210505,20,24.0
13400,4130021000,20210505,21,24.0
13401,4130021000,20210505,22,24.0
13402,4130021000,20210505,23,24.0
13403,4130021100,20210505,0,35.0
13404,4130021100,20210505,1,35.0
13405,4130021100,20210505,2,35.0
13406,4130021100,20210505,3,35.0
13407,4130021100,20210505,4,35.0
13408,4130021100,20210505,5,35.0
13409,4130021100,20210505,6,32.0
13410,4130021100,20210505,7,31.0
13411,4130021100,20210505,8,31.0
13412,4130021100,20210505,9,31.0
13413,4130021100,20210505,10,31.0
13414,4130021100,20210505,11,31.0
13415,4130021100,20210505,12,31.0
13416,4130021100,20210505,13,31.0
13417,4130021100,20210505,14,31.0
13418,4130021100,20210505,15,31.0
13419,4130021100,20210505,16,31.0
13420,4130021100,20210505,17,31.0
13421,4130021100,20210505,18,31.0
13422,4130021100,20210505,19,31.0
13423,4130021100,20210505,20,31.0
13424,4130021100,20210505,21,31.0
13425,4130021100,20210505,22,31.0
13426,4130021100,20210505,23,31.0
13427,4130021200,20210505,0,35.0
13428,4130021200,20210505,1,35.0
13429,4130021200,20210505,2,35.0
13430,4130021200,20210505,3,35.0
13431,4130021200,20210505,4,35.0
13432,4130021200,20210505,5,35.0
13433,4130021200,20210505,6,26.0
13434,4130021200,20210505,7,23.0
13435,4130021200,20210505,8,23.0
13436,4130021200,20210505,9,23.0
13437,4130021200,20210505,10,23.0
13438,4130021200,20210505,11,23.0
13439,4130021200,20210505,12,23.0
13440,4130021200,20210505,13,23.0
13441,4130021200,20210505,14,23.0
13442,4130021200,20210505,15,23.0
13443,4130021200,20210505,16,23.0
13444,4130021200,20210505,17,23.0
13445,4130021200,20210505,18,23.0
13446,4130021200,20210505,19,23.0
13447,4130021200,20210505,20,23.0
13448,4130021200,20210505,21,23.0
13449,4130021200,20210505,22,23.0
13450,4130021200,20210505,23,23.0
13451,4130021300,20210505,0,36.0
13452,4130021300,20210505,1,36.0
13453,4130021300,20210505,2,36.0
13454,4130021300,20210505,3,36.0
13455,4130021300,20210505,4,36.0
13456,4130021300,20210505,5,36.0
13457,4130021300,20210505,6,24.0
13458,4130021300,20210505,7,19.0
13459,4130021300,20210505,8,19.0
13460,4130021300,20210505,9,19.0
13461,4130021300,20210505,10,19.0
13462,4130021300,20210505,11,19.0
13463,4130021300,20210505,12,19.0
13464,4130021300,20210505,13,19.0
13465,4130021300,20210505,14,19.0
13466,4130021300,20210505,15,19.0
13467,4130021300,20210505,16,19.0
13468,4130021300,20210505,17,19.0
13469,4130021300,20210505,18,19.0
13470,4130021300,20210505,19,19.0
13471,4130021300,20210505,20,19.0
13472,4130021300,20210505,21,19.0
13473,4130021300,20210505,22,19.0
13474,4130021300,20210505,23,19.0
13475,4130021400,20210505,0,50.0
13476,4130021400,20210505,1,50.0
13477,4130021400,20210505,2,50.0
13478,4130021400,20210505,3,50.0
13479,4130021400,20210505,4,50.0
13480,4130021400,20210505,5,50.0
13481,4130021400,20210505,6,50.0
13482,4130021400,20210505,7,50.0
13483,4130021400,20210505,8,50.0
13484,4130021400,20210505,9,50.0
13485,4130021400,20210505,10,50.0
13486,4130021400,20210505,11,50.0
13487,4130021400,20210505,12,50.0
13488,4130021400,20210505,13,50.0
13489,4130021400,20210505,14,50.0
13490,4130021400,20210505,15,50.0
13491,4130021400,20210505,16,50.0
13492,4130021400,20210505,17,50.0
13493,4130021400,20210505,18,50.0
13494,4130021400,20210505,19,50.0
13495,4130021400,20210505,20,50.0
13496,4130021400,20210505,21,50.0
13497,4130021400,20210505,22,50.0
13498,4130021400,20210505,23,50.0
13499,4130021900,20210505,0,61.0
13500,4130021900,20210505,1,61.0
13501,4130021900,20210505,2,61.0
13502,4130021900,20210505,3,75.0
13503,4130021900,20210505,4,61.0
13504,4130021900,20210505,5,61.0
13505,4130021900,20210505,6,63.0
13506,4130021900,20210505,7,64.0
13507,4130021900,20210505,8,59.0
13508,4130021900,20210505,9,77.0
13509,4130021900,20210505,10,70.0
13510,4130021900,20210505,11,74.0
13511,4130021900,20210505,12,54.0
13512,4130021900,20210505,13,56.0
13513,4130021900,20210505,14,57.0
13514,4130021900,20210505,15,56.0
13515,4130021900,20210505,16,53.0
13516,4130021900,20210505,17,55.0
13517,4130021900,20210505,18,54.0
13518,4130021900,20210505,19,54.0
13519,4130021900,20210505,20,60.0
13520,4130021900,20210505,21,65.0
13521,4130021900,20210505,22,67.0
13522,4130021900,20210505,23,70.0
13523,4130022000,20210505,0,62.0
13524,4130022000,20210505,1,62.0
13525,4130022000,20210505,2,62.0
13526,4130022000,20210505,3,57.0
13527,4130022000,20210505,4,62.0
13528,4130022000,20210505,5,57.0
13529,4130022000,20210505,6,62.0
13530,4130022000,20210505,7,63.0
13531,4130022000,20210505,8,58.0
13532,4130022000,20210505,9,48.0
13533,4130022000,20210505,10,47.0
13534,4130022000,20210505,11,49.0
13535,4130022000,20210505,12,64.0
13536,4130022000,20210505,13,86.0
13537,4130022000,20210505,14,41.0
13538,4130022000,20210505,15,48.0
13539,4130022000,20210505,16,50.0
13540,4130022000,20210505,17,46.0
13541,4130022000,20210505,18,43.0
13542,4130022000,20210505,19,50.0
13543,4130022000,20210505,20,57.0
13544,4130022000,20210505,21,58.0
13545,4130022000,20210505,22,58.0
13546,4130022000,20210505,23,60.0
13547,4130022100,20210505,0,35.0
13548,4130022100,20210505,1,35.0
13549,4130022100,20210505,2,35.0
13550,4130022100,20210505,3,35.0
13551,4130022100,20210505,4,35.0
13552,4130022100,20210505,5,35.0
13553,4130022100,20210505,6,32.0
13554,4130022100,20210505,7,28.0
13555,4130022100,20210505,8,28.0
13556,4130022100,20210505,9,25.0
13557,4130022100,20210505,10,20.0
13558,4130022100,20210505,11,22.0
13559,4130022100,20210505,12,25.0
13560,4130022100,20210505,13,25.0
13561,4130022100,20210505,14,24.0
13562,4130022100,20210505,15,22.0
13563,4130022100,20210505,16,22.0
13564,4130022100,20210505,17,27.0
13565,4130022100,20210505,18,25.0
13566,4130022100,20210505,19,28.0
13567,4130022100,20210505,20,32.0
13568,4130022100,20210505,21,35.0
13569,4130022100,20210505,22,35.0
13570,4130022100,20210505,23,35.0
13571,4130022200,20210505,0,35.0
13572,4130022200,20210505,1,35.0
13573,4130022200,20210505,2,35.0
13574,4130022200,20210505,3,35.0
13575,4130022200,20210505,4,35.0
13576,4130022200,20210505,5,38.0
13577,4130022200,20210505,6,25.0
13578,4130022200,20210505,7,15.0
13579,4130022200,20210505,8,10.0
13580,4130022200,20210505,9,16.0
13581,4130022200,20210505,10,35.0
13582,4130022200,20210505,11,35.0
13583,4130022200,20210505,12,20.0
13584,4130022200,20210505,13,20.0
13585,4130022200,20210505,14,24.0
13586,4130022200,20210505,15,27.0
13587,4130022200,20210505,16,25.0
13588,4130022200,20210505,17,24.0
13589,4130022200,20210505,18,33.0
13590,4130022200,20210505,19,35.0
13591,4130022200,20210505,20,27.0
13592,4130022200,20210505,21,16.0
13593,4130022200,20210505,22,20.0
13594,4130022200,20210505,23,24.0
13595,4130022300,20210505,0,36.0
13596,4130022300,20210505,1,36.0
13597,4130022300,20210505,2,36.0
13598,4130022300,20210505,3,36.0
13599,4130022300,20210505,4,36.0
13600,4130022300,20210505,5,38.0
13601,4130022300,20210505,6,29.0
13602,4130022300,20210505,7,27.0
13603,4130022300,20210505,8,26.0
13604,4130022300,20210505,9,26.0
13605,4130022300,20210505,10,28.0
13606,4130022300,20210505,11,24.0
13607,4130022300,20210505,12,16.0
13608,4130022300,20210505,13,22.0
13609,4130022300,20210505,14,19.0
13610,4130022300,20210505,15,18.0
13611,4130022300,20210505,16,18.0
13612,4130022300,20210505,17,17.0
13613,4130022300,20210505,18,20.0
13614,4130022300,20210505,19,25.0
13615,4130022300,20210505,20,21.0
13616,4130022300,20210505,21,18.0
13617,4130022300,20210505,22,19.0
13618,4130022300,20210505,23,19.0
13619,4130022400,20210505,0,41.0
13620,4130022400,20210505,1,41.0
13621,4130022400,20210505,2,41.0
13622,4130022400,20210505,3,41.0
13623,4130022400,20210505,4,41.0
13624,4130022400,20210505,5,37.0
13625,4130022400,20210505,6,26.0
13626,4130022400,20210505,7,20.0
13627,4130022400,20210505,8,25.0
13628,4130022400,20210505,9,23.0
13629,4130022400,20210505,10,16.0
13630,4130022400,20210505,11,18.0
13631,4130022400,20210505,12,26.0
13632,4130022400,20210505,13,26.0
13633,4130022400,20210505,14,23.0
13634,4130022400,20210505,15,27.0
13635,4130022400,20210505,16,28.0
13636,4130022400,20210505,17,25.0
13637,4130022400,20210505,18,28.0
13638,4130022400,20210505,19,31.0
13639,4130022400,20210505,20,31.0
13640,4130022400,20210505,21,30.0
13641,4130022400,20210505,22,30.0
13642,4130022400,20210505,23,30.0
13643,4130023500,20210505,0,44.0
13644,4130023500,20210505,1,44.0
13645,4130023500,20210505,2,44.0
13646,4130023500,20210505,3,43.0
13647,4130023500,20210505,4,43.0
13648,4130023500,20210505,5,41.0
13649,4130023500,20210505,6,39.0
13650,4130023500,20210505,7,36.0
13651,4130023500,20210505,8,36.0
13652,4130023500,20210505,9,37.0
13653,4130023500,20210505,10,33.0
13654,4130023500,20210505,11,31.0
13655,4130023500,20210505,12,27.0
13656,4130023500,20210505,13,20.0
13657,4130023500,20210505,14,24.0
13658,4130023500,20210505,15,28.0
13659,4130023500,20210505,16,21.0
13660,4130023500,20210505,17,20.0
13661,4130023500,20210505,18,23.0
13662,4130023500,20210505,19,26.0
13663,4130023500,20210505,20,20.0
13664,4130023500,20210505,21,23.0
13665,4130023500,20210505,22,23.0
13666,4130023500,20210505,23,21.0
13667,4130023600,20210505,0,36.0
13668,4130023600,20210505,1,36.0
13669,4130023600,20210505,2,36.0
13670,4130023600,20210505,3,36.0
13671,4130023600,20210505,4,36.0
13672,4130023600,20210505,5,37.0
13673,4130023600,20210505,6,35.0
13674,4130023600,20210505,7,34.0
13675,4130023600,20210505,8,34.0
13676,4130023600,20210505,9,26.0
13677,4130023600,20210505,10,19.0
13678,4130023600,20210505,11,19.0
13679,4130023600,20210505,12,20.0
13680,4130023600,20210505,13,19.0
13681,4130023600,20210505,14,19.0
13682,4130023600,20210505,15,21.0
13683,4130023600,20210505,16,19.0
13684,4130023600,20210505,17,18.0
13685,4130023600,20210505,18,19.0
13686,4130023600,20210505,19,20.0
13687,4130023600,20210505,20,25.0
13688,4130023600,20210505,21,28.0
13689,4130023600,20210505,22,32.0
13690,4130023600,20210505,23,34.0
13691,4130023900,20210505,0,36.0
13692,4130023900,20210505,1,36.0
13693,4130023900,20210505,2,36.0
13694,4130023900,20210505,3,36.0
13695,4130023900,20210505,4,36.0
13696,4130023900,20210505,5,36.0
13697,4130023900,20210505,6,30.0
13698,4130023900,20210505,7,28.0
13699,4130023900,20210505,8,28.0
13700,4130023900,20210505,9,28.0
13701,4130023900,20210505,10,28.0
13702,4130023900,20210505,11,28.0
13703,4130023900,20210505,12,28.0
13704,4130023900,20210505,13,28.0
13705,4130023900,20210505,14,28.0
13706,4130023900,20210505,15,28.0
13707,4130023900,20210505,16,28.0
13708,4130023900,20210505,17,28.0
13709,4130023900,20210505,18,28.0
13710,4130023900,20210505,19,28.0
13711,4130023900,20210505,20,28.0
13712,4130023900,20210505,21,28.0
13713,4130023900,20210505,22,28.0
13714,4130023900,20210505,23,28.0
13715,4130024000,20210505,0,44.0
13716,4130024000,20210505,1,44.0
13717,4130024000,20210505,2,44.0
13718,4130024000,20210505,3,44.0
13719,4130024000,20210505,4,44.0
13720,4130024000,20210505,5,44.0
13721,4130024000,20210505,6,44.0
13722,4130024000,20210505,7,44.0
13723,4130024000,20210505,8,44.0
13724,4130024000,20210505,9,44.0
13725,4130024000,20210505,10,44.0
13726,4130024000,20210505,11,44.0
13727,4130024000,20210505,12,44.0
13728,4130024000,20210505,13,44.0
13729,4130024000,20210505,14,44.0
13730,4130024000,20210505,15,44.0
13731,4130024000,20210505,16,44.0
13732,4130024000,20210505,17,44.0
13733,4130024000,20210505,18,44.0
13734,4130024000,20210505,19,44.0
13735,4130024000,20210505,20,44.0
13736,4130024000,20210505,21,44.0
13737,4130024000,20210505,22,44.0
13738,4130024000,20210505,23,44.0
13739,4130024100,20210505,0,41.0
13740,4130024100,20210505,1,41.0
13741,4130024100,20210505,2,41.0
13742,4130024100,20210505,3,41.0
13743,4130024100,20210505,4,41.0
13744,4130024100,20210505,5,39.0
13745,4130024100,20210505,6,32.0
13746,4130024100,20210505,7,28.0
13747,4130024100,20210505,8,29.0
13748,4130024100,20210505,9,34.0
13749,4130024100,20210505,10,37.0
13750,4130024100,20210505,11,34.0
13751,4130024100,20210505,12,33.0
13752,4130024100,20210505,13,33.0
13753,4130024100,20210505,14,32.0
13754,4130024100,20210505,15,32.0
13755,4130024100,20210505,16,29.0
13756,4130024100,20210505,17,28.0
13757,4130024100,20210505,18,28.0
13758,4130024100,20210505,19,27.0
13759,4130024100,20210505,20,28.0
13760,4130024100,20210505,21,29.0
13761,4130024100,20210505,22,30.0
13762,4130024100,20210505,23,31.0
13763,4130024200,20210505,0,39.0
13764,4130024200,20210505,1,39.0
13765,4130024200,20210505,2,39.0
13766,4130024200,20210505,3,39.0
13767,4130024200,20210505,4,39.0
13768,4130024200,20210505,5,40.0
13769,4130024200,20210505,6,39.0
13770,4130024200,20210505,7,38.0
13771,4130024200,20210505,8,38.0
13772,4130024200,20210505,9,36.0
13773,4130024200,20210505,10,32.0
13774,4130024200,20210505,11,29.0
13775,4130024200,20210505,12,25.0
13776,4130024200,20210505,13,28.0
13777,4130024200,20210505,14,30.0
13778,4130024200,20210505,15,28.0
13779,4130024200,20210505,16,29.0
13780,4130024200,20210505,17,31.0
13781,4130024200,20210505,18,32.0
13782,4130024200,20210505,19,32.0
13783,4130024200,20210505,20,34.0
13784,4130024200,20210505,21,34.0
13785,4130024200,20210505,22,35.0
13786,4130024200,20210505,23,35.0
13787,4130024300,20210505,11,35.0
13788,4130024400,20210505,10,37.0
13789,4130024900,20210505,0,49.0
13790,4130024900,20210505,1,49.0
13791,4130024900,20210505,2,49.0
13792,4130024900,20210505,3,41.0
13793,4130024900,20210505,4,49.0
13794,4130024900,20210505,5,42.0
13795,4130024900,20210505,6,46.0
13796,4130024900,20210505,7,46.0
13797,4130024900,20210505,8,46.0
13798,4130024900,20210505,9,42.0
13799,4130024900,20210505,10,30.0
13800,4130024900,20210505,11,29.0
13801,4130024900,20210505,12,39.0
13802,4130024900,20210505,13,30.0
13803,4130024900,20210505,14,33.0
13804,4130024900,20210505,15,36.0
13805,4130024900,20210505,16,36.0
13806,4130024900,20210505,17,39.0
13807,4130024900,20210505,18,41.0
13808,4130024900,20210505,19,35.0
13809,4130024900,20210505,20,34.0
13810,4130024900,20210505,21,39.0
13811,4130024900,20210505,22,41.0
13812,4130024900,20210505,23,42.0
13813,4130025000,20210505,0,35.0
13814,4130025000,20210505,1,35.0
13815,4130025000,20210505,2,35.0
13816,4130025000,20210505,3,35.0
13817,4130025000,20210505,4,35.0
13818,4130025000,20210505,5,35.0
13819,4130025000,20210505,6,38.0
13820,4130025000,20210505,7,38.0
13821,4130025000,20210505,8,36.0
13822,4130025000,20210505,9,29.0
13823,4130025000,20210505,10,19.0
13824,4130025000,20210505,11,24.0
13825,4130025000,20210505,12,28.0
13826,4130025000,20210505,13,32.0
13827,4130025000,20210505,14,34.0
13828,4130025000,20210505,15,34.0
13829,4130025000,20210505,16,29.0
13830,4130025000,20210505,17,34.0
13831,4130025000,20210505,18,34.0
13832,4130025000,20210505,19,34.0
13833,4130025000,20210505,20,34.0
13834,4130025000,20210505,21,34.0
13835,4130025000,20210505,22,34.0
13836,4130025000,20210505,23,34.0
13837,4130025100,20210505,0,37.0
13838,4130025100,20210505,1,37.0
13839,4130025100,20210505,2,37.0
13840,4130025100,20210505,3,37.0
13841,4130025100,20210505,4,37.0
13842,4130025100,20210505,5,35.0
13843,4130025100,20210505,6,37.0
13844,4130025100,20210505,7,38.0
13845,4130025100,20210505,8,38.0
13846,4130025100,20210505,9,38.0
13847,4130025100,20210505,10,38.0
13848,4130025100,20210505,11,38.0
13849,4130025100,20210505,12,38.0
13850,4130025100,20210505,13,38.0
13851,4130025100,20210505,14,38.0
13852,4130025100,20210505,15,37.0
13853,4130025100,20210505,16,36.0
13854,4130025100,20210505,17,39.0
13855,4130025100,20210505,18,39.0
13856,4130025100,20210505,19,39.0
13857,4130025100,20210505,20,39.0
13858,4130025100,20210505,21,39.0
13859,4130025100,20210505,22,39.0
13860,4130025100,20210505,23,39.0
13861,4130025200,20210505,0,35.0
13862,4130025200,20210505,1,35.0
13863,4130025200,20210505,2,35.0
13864,4130025200,20210505,3,35.0
13865,4130025200,20210505,4,35.0
13866,4130025200,20210505,5,35.0
13867,4130025200,20210505,6,30.0
13868,4130025200,20210505,7,27.0
13869,4130025200,20210505,8,26.0
13870,4130025200,20210505,9,26.0
13871,4130025200,20210505,10,24.0
13872,4130025200,20210505,11,23.0
13873,4130025200,20210505,12,22.0
13874,4130025200,20210505,13,23.0
13875,4130025200,20210505,14,26.0
13876,4130025200,20210505,15,30.0
13877,4130025200,20210505,16,35.0
